"importer_iso3c","exporter_iso3c","hs6","product_weight_t","dom_source","source_country_iso3c","sciname","habitat","method","live_weight_t","hs_version","year"
"AUS","PNG","230120",26.687532749183,"foreign","FSM","katsuwonus pelamis","marine","capture",79.4009238818669,"HS12",2016
"AUS","PNG","230120",4.9908913952748,"foreign","FSM","thunnus albacares","marine","capture",14.8489330768507,"HS12",2016
"AUS","PNG","230120",1.22531847656355,"foreign","FSM","thunnus obesus","marine","capture",3.64557563275107,"HS12",2016
"AUS","PNG","230120",2.73595681540455,"foreign","GBR","scomber scombrus","marine","capture",8.14003680616229,"HS12",2016
"AUS","PNG","230120",5.29707036111197,"foreign","IDN","auxis rochei","marine","capture",15.7598787603331,"HS12",2016
"AUS","PNG","230120",27.4582799192289,"foreign","IDN","auxis thazard","marine","capture",81.6940559580364,"HS12",2016
"AUS","PNG","230120",0.785817881243911,"foreign","IDN","clupeiformes","marine","capture",2.33797055576701,"HS12",2016
"AUS","PNG","230120",36.4939201830169,"foreign","IDN","euthynnus affinis","marine","capture",108.576952610629,"HS12",2016
"AUS","PNG","230120",170.302256580931,"foreign","IDN","katsuwonus pelamis","marine","capture",506.684399744918,"HS12",2016
"AUS","PNG","230120",0.172796902424748,"foreign","IDN","sarda orientalis","marine","capture",0.51410648655297,"HS12",2016
"AUS","PNG","230120",10.5217084454931,"foreign","IDN","sardinella gibbosa","marine","capture",31.3042565320457,"HS12",2016
"AUS","PNG","230120",2.6614296529915,"foreign","IDN","sardinella lemuru","marine","capture",7.91830309980941,"HS12",2016
"AUS","PNG","230120",1.69713605575712,"foreign","IDN","thunnus alalunga","marine","capture",5.04933041382283,"HS12",2016
"AUS","PNG","230120",6.99495262042597,"foreign","IDN","thunnus albacares","marine","capture",20.811429283912,"HS12",2016
"AUS","PNG","230120",9.36292620850129,"foreign","IDN","thunnus obesus","marine","capture",27.8566399591774,"HS12",2016
"AUS","PNG","230120",12.3532521273011,"foreign","IDN","thunnus tonggol","marine","capture",36.7534774035404,"HS12",2016
"AUS","PNG","230120",28.3949999212626,"foreign","IND","actinopterygii","marine","capture",84.4809915012771,"HS12",2016
"AUS","PNG","230120",1.88331470916846,"foreign","IND","katsuwonus pelamis","marine","capture",5.6032503743855,"HS12",2016
"AUS","PNG","230120",8.82384131991885,"foreign","IND","thunnus albacares","marine","capture",26.2527510344693,"HS12",2016
"AUS","PNG","230120",4.51533078408359,"foreign","IRL","scomber scombrus","marine","capture",13.4340420022322,"HS12",2016
"AUS","PNG","230120",0.127525861958531,"foreign","IRN","auxis thazard","marine","capture",0.379415787645217,"HS12",2016
"AUS","PNG","230120",0.140020886324632,"foreign","IRN","euthynnus affinis","marine","capture",0.416591066750972,"HS12",2016
"AUS","PNG","230120",9.06090124915006,"foreign","ISL","scomber scombrus","marine","capture",26.9580533032564,"HS12",2016
"AUS","PNG","230120",0.417870897146352,"foreign","JPN","katsuwonus pelamis","marine","capture",1.24325225597262,"HS12",2016
"AUS","PNG","230120",23.2705519041999,"foreign","JPN","scomber japonicus","marine","capture",69.2346998802642,"HS12",2016
"AUS","PNG","230120",5.17014407715189,"foreign","JPN","thunnus alalunga","marine","capture",15.3822468411131,"HS12",2016
"AUS","PNG","230120",67.2809714188264,"foreign","KIR","katsuwonus pelamis","marine","capture",200.174790998161,"HS12",2016
"AUS","PNG","230120",7.34116360926564,"foreign","KIR","thunnus albacares","marine","capture",21.841478506906,"HS12",2016
"AUS","PNG","230120",1.79346559245177,"foreign","KIR","thunnus obesus","marine","capture",5.33593068828625,"HS12",2016
"AUS","PNG","230120",1.95817684606156,"foreign","KOR","engraulis japonicus","marine","capture",5.82598069902613,"HS12",2016
"AUS","PNG","230120",99.613982347873,"foreign","KOR","katsuwonus pelamis","marine","capture",296.372178886234,"HS12",2016
"AUS","PNG","230120",0.119913560825289,"foreign","KOR","perciformes","marine","capture",0.35676761898433,"HS12",2016
"AUS","PNG","230120",12.3395431956389,"foreign","KOR","thunnus albacares","marine","capture",36.7126904994215,"HS12",2016
"AUS","PNG","230120",1.2255881313349,"foreign","KOR","thunnus obesus","marine","capture",3.64637791140961,"HS12",2016
"AUS","PNG","230120",0.243750635383125,"foreign","KOR","trichiurus lepturus","marine","capture",0.725208501966323,"HS12",2016
"AUS","PNG","230120",1.04452246666852,"foreign","LVA","sprattus sprattus","marine","capture",3.10767014876583,"HS12",2016
"AUS","PNG","230120",24.640504783665,"foreign","MDV","katsuwonus pelamis","marine","capture",73.3105927447884,"HS12",2016
"AUS","PNG","230120",7.84815311897624,"foreign","MDV","thunnus albacares","marine","capture",23.3498770481938,"HS12",2016
"AUS","PNG","230120",24.1603183315771,"foreign","MHL","katsuwonus pelamis","marine","capture",71.8819388377502,"HS12",2016
"AUS","PNG","230120",2.25661926340331,"foreign","MHL","thunnus albacares","marine","capture",6.7139085522743,"HS12",2016
"AUS","PNG","230120",0.666885127070557,"foreign","MHL","thunnus obesus","marine","capture",1.98412103921819,"HS12",2016
"AUS","PNG","230120",4.06434236355772,"foreign","MMR","actinopterygii","marine","capture",12.092258271742,"HS12",2016
"AUS","PNG","230120",0.963885141091801,"foreign","MMR","scomberomorus","marine","capture",2.86775744457065,"HS12",2016
"AUS","PNG","230120",0.269956471471441,"foreign","MYS","auxis","marine","capture",0.803176278758006,"HS12",2016
"AUS","PNG","230120",2.26567441692118,"foreign","MYS","euthynnus affinis","marine","capture",6.74084950488946,"HS12",2016
"AUS","PNG","230120",2.2707307344969,"foreign","MYS","thunnus tonggol","marine","capture",6.75589309437095,"HS12",2016
"AUS","PNG","230120",28.4764294706561,"foreign","NOR","scomber scombrus","marine","capture",84.7232612350099,"HS12",2016
"AUS","PNG","230120",1.11218559834051,"foreign","NZL","katsuwonus pelamis","marine","capture",3.3089819454759,"HS12",2016
"AUS","PNG","230120",4.83510373555491,"foreign","NZL","scomber australasicus","marine","capture",14.385432601651,"HS12",2016
"AUS","PNG","230120",0.424691748529448,"foreign","NZL","thunnus alalunga","marine","capture",1.26354569810414,"HS12",2016
"AUS","PNG","230120",1.17695890672298,"foreign","PAK","actinopterygii","marine","capture",3.50169592082871,"HS12",2016
"AUS","PNG","230120",0.440926835451078,"foreign","PAK","clupeiformes","marine","capture",1.31184843605279,"HS12",2016
"AUS","PNG","230120",1.09440919645334,"foreign","PAK","sardinella longiceps","marine","capture",3.25609347705127,"HS12",2016
"AUS","PNG","230120",0.1467611221093,"foreign","PHL","auxis","marine","capture",0.436644660821057,"HS12",2016
"AUS","PNG","230120",0.79099980175298,"foreign","PHL","katsuwonus pelamis","marine","capture",2.35338783992622,"HS12",2016
"AUS","PNG","230120",5.82983759782443,"foreign","PHL","thunnus albacares","marine","capture",17.3449713654281,"HS12",2016
"AUS","PNG","230120",82.6284627796361,"foreign","PNG","katsuwonus pelamis","marine","capture",245.836748765859,"HS12",2016
"AUS","PNG","230120",21.9396234737922,"foreign","PNG","thunnus albacares","marine","capture",65.2749128145884,"HS12",2016
"AUS","PNG","230120",2.55700680403689,"foreign","PNG","thunnus obesus","marine","capture",7.60762354920068,"HS12",2016
"AUS","PNG","230120",1.09293554289281,"foreign","SEN","katsuwonus pelamis","marine","capture",3.2517090532348,"HS12",2016
"AUS","PNG","230120",0.252735028609264,"foreign","SEN","thunnus albacares","marine","capture",0.751938928093678,"HS12",2016
"AUS","PNG","230120",1.92138151922305,"foreign","SLB","actinopterygii","marine","capture",5.71650699934131,"HS12",2016
"AUS","PNG","230120",231.135376994206,"foreign","SLB","katsuwonus pelamis","marine","capture",687.675501800944,"HS12",2016
"AUS","PNG","230120",20.3920007263187,"foreign","SLB","thunnus alalunga","marine","capture",60.6704153840887,"HS12",2016
"AUS","PNG","230120",289.452573427079,"foreign","SLB","thunnus albacares","marine","capture",861.181210196269,"HS12",2016
"AUS","PNG","230120",15.278879100102,"foreign","SLB","thunnus obesus","marine","capture",45.457822116006,"HS12",2016
"AUS","PNG","230120",0.158690618588105,"foreign","SYC","actinopterygii","marine","capture",0.472137377617502,"HS12",2016
"AUS","PNG","230120",12.9334882434181,"foreign","SYC","katsuwonus pelamis","marine","capture",38.4797997324835,"HS12",2016
"AUS","PNG","230120",3.01568133719026,"foreign","SYC","thunnus albacares","marine","capture",8.97227505279746,"HS12",2016
"AUS","PNG","230120",1.35992501935744,"foreign","SYC","thunnus obesus","marine","capture",4.04605790883205,"HS12",2016
"AUS","PNG","230120",73.0193601393432,"foreign","THA","actinopterygii","marine","capture",217.247683059203,"HS12",2016
"AUS","PNG","230120",0.80106606351664,"foreign","THA","auxis thazard","marine","capture",2.38333704847926,"HS12",2016
"AUS","PNG","230120",2.72921505542243,"foreign","THA","auxis","marine","capture",8.11997867728988,"HS12",2016
"AUS","PNG","230120",11.4848885644606,"foreign","THA","euthynnus affinis","marine","capture",34.1699163901308,"HS12",2016
"AUS","PNG","230120",12.0468152176669,"foreign","THA","thunnus tonggol","marine","capture",35.8417642839675,"HS12",2016
"AUS","PNG","230120",5.19182397925423,"foreign","TUV","katsuwonus pelamis","marine","capture",15.4467490291861,"HS12",2016
"AUS","PNG","230120",0.379566355056208,"foreign","TUV","thunnus albacares","marine","capture",1.12928832909285,"HS12",2016
"AUS","PNG","230120",13.2930416904791,"foreign","TWN","actinopterygii","marine","capture",39.5495455253924,"HS12",2016
"AUS","PNG","230120",118.607730026157,"foreign","TWN","katsuwonus pelamis","marine","capture",352.882502557162,"HS12",2016
"AUS","PNG","230120",2.5327651051416,"foreign","TWN","scomber japonicus","marine","capture",7.53549948637171,"HS12",2016
"AUS","PNG","230120",13.4892976445665,"foreign","TWN","thunnus alalunga","marine","capture",40.1334475375533,"HS12",2016
"AUS","PNG","230120",39.3467311763998,"foreign","TWN","thunnus albacares","marine","capture",117.064654739702,"HS12",2016
"AUS","PNG","230120",3.95027329456076,"foreign","TWN","thunnus obesus","marine","capture",11.7528792234866,"HS12",2016
"AUS","PNG","230120",88.0895500725842,"foreign","USA","katsuwonus pelamis","marine","capture",262.084611786201,"HS12",2016
"AUS","PNG","230120",4.01911081780325,"foreign","USA","thunnus albacares","marine","capture",11.9576850777617,"HS12",2016
"AUS","PNG","230120",2.04794421692769,"foreign","USA","thunnus obesus","marine","capture",6.09305717433033,"HS12",2016
"AUS","PNG","230120",0.454867015316501,"foreign","VCT","actinopterygii","marine","capture",1.35332335135488,"HS12",2016
"AUS","PNG","230120",0.392216913686699,"foreign","VCT","thunnus alalunga","marine","capture",1.16692635477035,"HS12",2016
"AUS","PNG","230120",4.39807974735172,"foreign","VNM","katsuwonus pelamis","marine","capture",13.0851959425341,"HS12",2016
"AUS","PNG","230120",0.60596174528165,"foreign","VNM","thunnus albacares","marine","capture",1.80286139092061,"HS12",2016
"AUS","PNG","230120",3.38936483057053,"foreign","VUT","katsuwonus pelamis","marine","capture",10.0840606529371,"HS12",2016
"AUS","PNG","230120",2.4768388903039,"foreign","VUT","thunnus alalunga","marine","capture",7.36910744222647,"HS12",2016
"AUS","PNG","230120",0.48935606320351,"foreign","unknown","anguilla","unknown","unknown",1.45593539465507,"HS12",2016
"AUS","PNG","230120",1.73228231292939,"foreign","unknown","animalia","unknown","unknown",5.15389779053373,"HS12",2016
"AUS","PNG","230120",15.933213878762,"foreign","unknown","clupeidae","unknown","unknown",47.4046032756557,"HS12",2016
"AUS","PNG","230120",0.435829943548594,"foreign","unknown","gadus","unknown","unknown",1.29668412956607,"HS12",2016
"AUS","PNG","230120",43.6446053643602,"foreign","unknown","katsuwonus pelamis","unknown","unknown",129.851718439419,"HS12",2016
"AUS","PNG","230120",0.201511074517365,"foreign","unknown","oncorhynchus","unknown","unknown",0.599537081208689,"HS12",2016
"AUS","PNG","230120",0.12745379628698,"foreign","unknown","pleuronectiformes","unknown","unknown",0.379201377382749,"HS12",2016
"AUS","PNG","230120",1.23071888995865,"foreign","unknown","salmonidae","unknown","unknown",3.66164297838936,"HS12",2016
"AUS","PNG","230120",0.821713878595528,"foreign","unknown","salmoninae","unknown","unknown",2.44476856441645,"HS12",2016
"AUS","PNG","230120",75.5628503937043,"foreign","unknown","scomber","unknown","unknown",224.815092080443,"HS12",2016
"AUS","PNG","230120",399.90622255083,"foreign","unknown","scombrinae","unknown","unknown",1189.80363734131,"HS12",2016
"AUS","PNG","230120",8.90182416784083,"foreign","unknown","thunnus alalunga","unknown","unknown",26.4847661191959,"HS12",2016
"AUS","PNG","230120",27.920222490172,"foreign","unknown","thunnus albacares","unknown","unknown",83.0684305492721,"HS12",2016
"AUS","PNG","230120",5.75126887222645,"foreign","unknown","thunnus obesus","unknown","unknown",17.1112131735663,"HS12",2016
"AUS","SLB","230120",193.94942327584,"foreign","CHN","actinopterygii","marine","capture",577.039606440517,"HS12",2016
"AUS","SLB","230120",0.168670225744778,"foreign","CHN","sardina pilchardus","marine","capture",0.501828770810908,"HS12",2016
"AUS","SLB","230120",238.958309585534,"foreign","CHN","sardinops sagax","marine","capture",710.950342568532,"HS12",2016
"AUS","SLB","230120",5.04674530005882,"foreign","CHN","scomber japonicus","marine","capture",15.0151099836461,"HS12",2016
"AUS","SLB","230120",0.659801409903146,"foreign","JPN","clupeiformes","marine","capture",1.96304551706721,"HS12",2016
"AUS","SLB","230120",3.09958816930462,"foreign","JPN","sardinops sagax","marine","capture",9.22191521446003,"HS12",2016
"AUS","SLB","230120",0.175121945122141,"foreign","KOR","scomber australasicus","marine","capture",0.521023968958435,"HS12",2016
"AUS","SLB","230120",3.26147872803897,"foreign","KOR","scomber japonicus","marine","capture",9.70357307515726,"HS12",2016
"AUS","SLB","230120",3.72254544905852,"foreign","MAR","sardina pilchardus","marine","capture",11.0753418319096,"HS12",2016
"AUS","SLB","230120",2.09904290644164,"foreign","MRT","sardinella","marine","capture",6.24508633321479,"HS12",2016
"AUS","SLB","230120",2.51522656829261,"foreign","MYS","clupeiformes","marine","capture",7.48331871558131,"HS12",2016
"AUS","SLB","230120",3.24159378143065,"foreign","NOR","scomber scombrus","marine","capture",9.64441125053748,"HS12",2016
"AUS","SLB","230120",0.503863547233496,"foreign","PAK","clupeiformes","marine","capture",1.49909815705834,"HS12",2016
"AUS","SLB","230120",1.25062222462784,"foreign","PAK","sardinella longiceps","marine","capture",3.72085951128944,"HS12",2016
"AUS","SLB","230120",5.07186887605345,"foreign","PHL","sardinella","marine","capture",15.0898578130516,"HS12",2016
"AUS","SLB","230120",1.7472182819925,"foreign","PNG","clupeiformes","inland","capture",5.19833538444049,"HS12",2016
"AUS","SLB","230120",2.168208982465,"foreign","THA","sardinella","marine","capture",6.45086969989587,"HS12",2016
"AUS","SLB","230120",0.222870924570521,"foreign","unknown","animalia","unknown","unknown",0.663087048308989,"HS12",2016
"AUS","SLB","230120",0.705713219441203,"foreign","unknown","clupea","unknown","unknown",2.09964263635399,"HS12",2016
"AUS","SLB","230120",33.5350455998262,"foreign","unknown","clupeidae","unknown","unknown",99.7736893879128,"HS12",2016
"AUS","SLB","230120",5.96949418512707,"foreign","unknown","scomber","unknown","unknown",17.7604785673202,"HS12",2016
"AUS","THA","230120",0.152710668769111,"foreign","AGO","actinopterygii","marine","capture",0.454345791379172,"HS12",2016
"AUS","THA","230120",0.141526568015738,"foreign","AGO","dentex","marine","capture",0.421070780873269,"HS12",2016
"AUS","THA","230120",0.134903986532055,"foreign","ARG","illex argentinus","marine","capture",0.401367232657354,"HS12",2016
"AUS","THA","230120",0.202151620698911,"foreign","CAN","clupea harengus","marine","capture",0.601442838443041,"HS12",2016
"AUS","THA","230120",0.112548951694981,"foreign","CAN","clupea pallasii","marine","capture",0.334856385208209,"HS12",2016
"AUS","THA","230120",0.19694622407836,"foreign","CAN","hippoglossus hippoglossus","marine","capture",0.585955708001733,"HS12",2016
"AUS","THA","230120",0.221403648879251,"foreign","CAN","pleuronectiformes","marine","capture",0.658721599971326,"HS12",2016
"AUS","THA","230120",0.615078698085884,"foreign","CAN","reinhardtius hippoglossoides","marine","capture",1.82998620918114,"HS12",2016
"AUS","THA","230120",0.422214795524143,"foreign","CAN","salmo salar","marine","aquaculture",1.25617625114621,"HS12",2016
"AUS","THA","230120",0.925111219603698,"foreign","CHL","dosidicus gigas","marine","capture",2.75239701700274,"HS12",2016
"AUS","THA","230120",0.925511814055814,"foreign","CHL","engraulis ringens","marine","capture",2.75358886826523,"HS12",2016
"AUS","THA","230120",0.109228169699587,"foreign","CHL","loxechinus albus","marine","capture",0.32497637265993,"HS12",2016
"AUS","THA","230120",0.390352100043903,"foreign","CHL","mytilus chilensis","marine","aquaculture",1.16137814889095,"HS12",2016
"AUS","THA","230120",5.73621921041169,"foreign","CHL","oncorhynchus kisutch","marine","aquaculture",17.0664373202331,"HS12",2016
"AUS","THA","230120",2.8959719538468,"foreign","CHL","oncorhynchus mykiss","marine","aquaculture",8.616114904007,"HS12",2016
"AUS","THA","230120",12.2613782988049,"foreign","CHL","salmo salar","marine","aquaculture",36.4801337815684,"HS12",2016
"AUS","THA","230120",0.336299323011628,"foreign","CHL","strangomera bentincki","marine","capture",1.00055996929079,"HS12",2016
"AUS","THA","230120",0.831256373429968,"foreign","CHL","trachurus murphyi","marine","capture",2.47315945813875,"HS12",2016
"AUS","THA","230120",51.4726389180885,"foreign","CHN","actinopterygii","marine","capture",153.141735624065,"HS12",2016
"AUS","THA","230120",0.123587905331649,"foreign","CHN","anguilla japonica","inland","aquaculture",0.367699553052841,"HS12",2016
"AUS","THA","230120",0.185401567245182,"foreign","CHN","channa argus","inland","aquaculture",0.551607968663351,"HS12",2016
"AUS","THA","230120",0.168977210701147,"foreign","CHN","ictalurus punctatus","inland","aquaculture",0.502742114482753,"HS12",2016
"AUS","THA","230120",0.249222219117037,"foreign","CHN","litopenaeus vannamei","marine","aquaculture",0.741487594067216,"HS12",2016
"AUS","THA","230120",0.101967883859157,"foreign","CHN","micropterus salmoides","inland","aquaculture",0.303375522225592,"HS12",2016
"AUS","THA","230120",0.166912229191585,"foreign","CHN","oreochromis","inland","aquaculture",0.496598367842732,"HS12",2016
"AUS","THA","230120",29.650259121783,"foreign","CHN","sardinops sagax","marine","capture",88.2156469738998,"HS12",2016
"AUS","THA","230120",95.1631922005283,"foreign","CHN","scomber japonicus","marine","capture",283.130158613142,"HS12",2016
"AUS","THA","230120",0.162139388077782,"foreign","CHN","scomberomorus","marine","capture",0.482398179404971,"HS12",2016
"AUS","THA","230120",0.207633027747275,"foreign","CHN","silurus asotus","inland","aquaculture",0.617751156934042,"HS12",2016
"AUS","THA","230120",0.112194449583265,"foreign","CHN","siniperca chuatsi","inland","aquaculture",0.333801668181616,"HS12",2016
"AUS","THA","230120",18.3786038129021,"foreign","CHN","trachurus japonicus","marine","capture",54.6801435755765,"HS12",2016
"AUS","THA","230120",5.14926702881549,"foreign","CHN","trachurus murphyi","marine","capture",15.3201333088725,"HS12",2016
"AUS","THA","230120",0.100709616382061,"foreign","DEU","sardina pilchardus","marine","capture",0.299631916508612,"HS12",2016
"AUS","THA","230120",0.177973456365674,"foreign","DEU","trachurus murphyi","marine","capture",0.529507804063163,"HS12",2016
"AUS","THA","230120",0.251507791183175,"foreign","DEU","trachurus trachurus","marine","capture",0.748287643189613,"HS12",2016
"AUS","THA","230120",0.599898654098913,"foreign","DNK","clupea harengus","marine","capture",1.78482244194718,"HS12",2016
"AUS","THA","230120",2.14654002038759,"foreign","DNK","micromesistius poutassou","marine","capture",6.3864000606573,"HS12",2016
"AUS","THA","230120",0.273860991017513,"foreign","DNK","pandalus borealis","marine","capture",0.814793031126485,"HS12",2016
"AUS","THA","230120",2.72590197358115,"foreign","DNK","reinhardtius hippoglossoides","marine","capture",8.11012157429104,"HS12",2016
"AUS","THA","230120",0.14295470197853,"foreign","DNK","salmo salar","marine","aquaculture",0.425319774481576,"HS12",2016
"AUS","THA","230120",2.12984599862219,"foreign","DNK","scomber scombrus","marine","capture",6.33673189672717,"HS12",2016
"AUS","THA","230120",0.782941571106412,"foreign","DNK","sprattus sprattus","marine","capture",2.32941293882899,"HS12",2016
"AUS","THA","230120",0.211263526502643,"foreign","ECU","cetengraulis mysticetus","marine","capture",0.628552640834309,"HS12",2016
"AUS","THA","230120",0.231861934751666,"foreign","ECU","decapterus macrosoma","marine","capture",0.689837161244625,"HS12",2016
"AUS","THA","230120",0.122504354069555,"foreign","ECU","fistularia corneta","marine","capture",0.364475764173884,"HS12",2016
"AUS","THA","230120",0.236294685767208,"foreign","ECU","scomber japonicus","marine","capture",0.703025511373512,"HS12",2016
"AUS","THA","230120",0.237289950084533,"foreign","ECU","trichiuridae","marine","capture",0.705986628350676,"HS12",2016
"AUS","THA","230120",0.11644539338254,"foreign","ESP","prionace glauca","marine","capture",0.346449104278633,"HS12",2016
"AUS","THA","230120",0.324136569965681,"foreign","ESP","reinhardtius hippoglossoides","marine","capture",0.964373266013598,"HS12",2016
"AUS","THA","230120",0.144394327251217,"foreign","FIN","clupea harengus","marine","capture",0.429602957111059,"HS12",2016
"AUS","THA","230120",2.53370828000516,"foreign","GBR","scomber scombrus","marine","capture",7.53830562646162,"HS12",2016
"AUS","THA","230120",0.305487294957123,"foreign","GBR","trachurus trachurus","marine","capture",0.908887819707143,"HS12",2016
"AUS","THA","230120",0.271383110785359,"foreign","IDN","actinopterygii","marine","capture",0.807420825477101,"HS12",2016
"AUS","THA","230120",0.592492704435937,"foreign","IDN","clarias","inland","capture",1.76278821154494,"HS12",2016
"AUS","THA","230120",0.849728162346865,"foreign","IDN","pangasius djambal","inland","capture",2.52811684665183,"HS12",2016
"AUS","THA","230120",0.34774599288536,"foreign","IDN","psettodes erumei","marine","capture",1.03461617717958,"HS12",2016
"AUS","THA","230120",0.647804061584478,"foreign","IND","actinopterygii","inland","aquaculture",1.9273509270282,"HS12",2016
"AUS","THA","230120",0.163174493780309,"foreign","IND","actinopterygii","inland","capture",0.485477832734803,"HS12",2016
"AUS","THA","230120",0.154100627791564,"foreign","IND","actinopterygii","marine","aquaculture",0.458481206652588,"HS12",2016
"AUS","THA","230120",177.078596531089,"foreign","IND","actinopterygii","marine","capture",526.845411166876,"HS12",2016
"AUS","THA","230120",0.166322923207575,"foreign","IND","ariidae","marine","capture",0.494845060782867,"HS12",2016
"AUS","THA","230120",0.190631163213356,"foreign","IND","caranx","marine","capture",0.567167097163705,"HS12",2016
"AUS","THA","230120",0.226467755894813,"foreign","IND","clupeiformes","marine","capture",0.673788364645725,"HS12",2016
"AUS","THA","230120",0.472651482688445,"foreign","IND","crangonidae","marine","capture",1.40623581626314,"HS12",2016
"AUS","THA","230120",1.13664571264082,"foreign","IND","cyprinidae","inland","capture",3.38175583926195,"HS12",2016
"AUS","THA","230120",0.152098159161437,"foreign","IND","decapoda","marine","capture",0.452523448744771,"HS12",2016
"AUS","THA","230120",0.260643414902169,"foreign","IND","decapterus","marine","capture",0.77546801127918,"HS12",2016
"AUS","THA","230120",0.180648459591262,"foreign","IND","engraulidae","marine","capture",0.537466491345903,"HS12",2016
"AUS","THA","230120",0.279458801822502,"foreign","IND","harpadon nehereus","marine","capture",0.831447674843808,"HS12",2016
"AUS","THA","230120",0.211062843221596,"foreign","IND","leiognathidae","marine","capture",0.627955566609707,"HS12",2016
"AUS","THA","230120",0.404369295027899,"foreign","IND","litopenaeus vannamei","marine","aquaculture",1.203082200083,"HS12",2016
"AUS","THA","230120",0.267370604711627,"foreign","IND","nemipteridae","marine","capture",0.795482790877568,"HS12",2016
"AUS","THA","230120",0.139843275235879,"foreign","IND","penaeus monodon","marine","aquaculture",0.416062637065425,"HS12",2016
"AUS","THA","230120",0.57613197794111,"foreign","IND","penaeus monodon","marine","capture",1.71411166990743,"HS12",2016
"AUS","THA","230120",0.124028430406885,"foreign","IND","pleuronectiformes","marine","capture",0.369010206169245,"HS12",2016
"AUS","THA","230120",0.235962768613783,"foreign","IND","priacanthus","marine","capture",0.702037989264148,"HS12",2016
"AUS","THA","230120",0.274395766103994,"foreign","IND","rastrelliger kanagurta","marine","capture",0.816384097499486,"HS12",2016
"AUS","THA","230120",0.217202474448913,"foreign","IND","sardinella longiceps","marine","capture",0.646222238029823,"HS12",2016
"AUS","THA","230120",0.421959216178138,"foreign","IND","sciaenidae","marine","capture",1.2554158497862,"HS12",2016
"AUS","THA","230120",0.138389014437101,"foreign","IND","stolephorus","marine","capture",0.411735910721954,"HS12",2016
"AUS","THA","230120",0.182739599962795,"foreign","IND","synodontidae","marine","capture",0.54368806600501,"HS12",2016
"AUS","THA","230120",0.180556219286381,"foreign","IND","tenualosa ilisha","marine","capture",0.537192057380968,"HS12",2016
"AUS","THA","230120",1.25631660451763,"foreign","IND","trachurus","marine","capture",3.73780146798635,"HS12",2016
"AUS","THA","230120",0.380480102431327,"foreign","IND","trichiuridae","marine","capture",1.13200691632461,"HS12",2016
"AUS","THA","230120",2.68077173899455,"foreign","IRL","scomber scombrus","marine","capture",7.97584980196727,"HS12",2016
"AUS","THA","230120",2.00306910779722,"foreign","IRL","trachurus trachurus","marine","capture",5.95954445295042,"HS12",2016
"AUS","THA","230120",0.206943548977494,"foreign","IRN","trichiurus lepturus","marine","capture",0.615699815139653,"HS12",2016
"AUS","THA","230120",0.13993046438514,"foreign","ISL","clupea harengus","marine","capture",0.416322042798765,"HS12",2016
"AUS","THA","230120",0.359013388448861,"foreign","ISL","micromesistius poutassou","marine","capture",1.06813900695529,"HS12",2016
"AUS","THA","230120",0.46764173444254,"foreign","ISL","reinhardtius hippoglossoides","marine","capture",1.39133078015962,"HS12",2016
"AUS","THA","230120",3.6644114733649,"foreign","ISL","scomber scombrus","marine","capture",10.9023812430691,"HS12",2016
"AUS","THA","230120",3.09561055783804,"foreign","JPN","clupeiformes","marine","capture",9.21008099852639,"HS12",2016
"AUS","THA","230120",0.108233149133274,"foreign","JPN","elasmobranchii","marine","capture",0.322015980892386,"HS12",2016
"AUS","THA","230120",0.154306452652105,"foreign","JPN","engraulis japonicus","marine","capture",0.459093578138493,"HS12",2016
"AUS","THA","230120",0.350267182099914,"foreign","JPN","oncorhynchus gorbuscha","marine","capture",1.04211723599975,"HS12",2016
"AUS","THA","230120",0.165706559137328,"foreign","JPN","oncorhynchus keta","inland","capture",0.493011250325935,"HS12",2016
"AUS","THA","230120",0.991674015351859,"foreign","JPN","oncorhynchus keta","marine","capture",2.95043508699727,"HS12",2016
"AUS","THA","230120",0.321591324210351,"foreign","JPN","oncorhynchus kisutch","marine","aquaculture",0.956800634014267,"HS12",2016
"AUS","THA","230120",14.5404921857762,"foreign","JPN","sardinops sagax","marine","capture",43.2609684866067,"HS12",2016
"AUS","THA","230120",120.706959893194,"foreign","JPN","scomber japonicus","marine","capture",359.128145136776,"HS12",2016
"AUS","THA","230120",0.139181185767204,"foreign","JPN","seriola quinqueradiata","marine","aquaculture",0.414092784100772,"HS12",2016
"AUS","THA","230120",0.249695686657303,"foreign","JPN","thunnus alalunga","marine","capture",0.742896257823381,"HS12",2016
"AUS","THA","230120",11.6924594585041,"foreign","KHM","actinopterygii","marine","capture",34.7874826864585,"HS12",2016
"AUS","THA","230120",1.72067242035013,"foreign","KHM","barbonymus gonionotus","inland","aquaculture",5.11935596137228,"HS12",2016
"AUS","THA","230120",0.74409768506784,"foreign","KHM","cyprinidae","inland","aquaculture",2.21384435226796,"HS12",2016
"AUS","THA","230120",0.144833040077795,"foreign","KHM","leptobarbus hoevenii","inland","aquaculture",0.430908218413274,"HS12",2016
"AUS","THA","230120",0.521063861636612,"foreign","KHM","trichopodus pectoralis","inland","aquaculture",1.55027264619157,"HS12",2016
"AUS","THA","230120",0.428058230713318,"foreign","KIR","katsuwonus pelamis","marine","capture",1.27356167815533,"HS12",2016
"AUS","THA","230120",0.126329376175903,"foreign","KIR","thunnus albacares","marine","capture",0.375855995234092,"HS12",2016
